Handle,Command,Title,Body (HTML),Tags,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Vendor,Status,Image Src,Image Position
-mesh-office-chair-swivel-task-desk-chair-with-lumbar-back-support-flip-up-arm-adjustable-height-office-grey-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/f5Uccf194960d0e7d.jpg,4
-mesh-office-chair-swivel-task-desk-chair-with-lumbar-back-support-flip-up-arm-adjustable-height-office-grey-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/sxVa69194960d0e7d.jpg,5
-racing-gaming-chair-ergonomic-computer-chair-with-footrest-headrest-high-back-recliner-swivel-seat-with-adjustable-height-black-red,MERGE," Racing Gaming Chair, Ergonomic Computer Chair with Footrest, Headrest, High Back Recliner Swivel Seat with Adjustable Height, Black Red","<p>You'll need a comfortable office chair from [BRAND NAME] that provides back support and can withstand all-day use if you spend a lot of time at the office. This work chair has an ergonomic line design with thick padding and soft mesh fabric for comfort and breathability. To achieve the most comfortable sitting position, adjust the seat and armrest heights. Use the swivel wheels on your racing gaming chair with footrest to move around the office without getting up.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Ergonomic line design with thick sponge padding provides extra comfort</li><li>• Mesh fabric and the linen-feel fabric is breathable and comfortable</li><li>• Reclining back angle up to 135° with retractable footrest</li><li>• Adjustable seat and headrest height can match your desk or your sitting style</li><li>• Plastic case lumbar support, make your back supported, and keep you cool</li><li>• High-end gas lift and wheel, make adjusting height and moving smoothly</li><li>• Swivel wheels and seat ensure easy and quick mobility</li><li>• Assembly required</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Black, Red</li><li>• Material: Sponge, Nylon, PP, Mesh(polyester), Linen(polyester), PU leather</li><li>• Overall Dimension: 25.5'W x 25.5'D x 46.75'-50.75'H (65 x 65 x 119-129 cm)</li><li>• Reclining Dimension: 25.5'W x 45.25'D x 37.75'-41.75'H (65 x 115 x 96-106 cm)</li><li>• Seat Dimension: 21.25'W x 21.25'D x 17.75'-21.75'H (54 x 54 x 45-55 cm)</li><li>• Armrest Height(to Seat): 7.75'/20 cm</li><li>• Back Size: 30.25' L x 19.75' W (77 x 50 cm)</li><li>• Max Load: 264 lbs. (120 kg)</li><li>• Item Label: 921-519RD</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Gaming Chair</li><li>• 1 x Manual</li></ul>","كرسي ألعاب, gaming chair, መከበሪ መነኮስ, كرسي مكتب, office chair, ቢሮ ክሪሲ, كرسي مريح, ergonomic chair, ኤርጎኖሚክ ክሪሲ, كرسي جلد, leather chair, ቆዳ ክሪሲ, أثاث غرفة, room furniture, ክፍል ፍርኒቸር",Office Products,Color,Red,Size,W65*D65*H129cm,921-519RD,174.99,shopify,36,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/07/24/qHUab91983e7a6109.jpg,1
-racing-gaming-chair-ergonomic-computer-chair-with-footrest-headrest-high-back-recliner-swivel-seat-with-adjustable-height-black-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/24/qHUab91983e7a6109.jpg,2
-racing-gaming-chair-ergonomic-computer-chair-with-footrest-headrest-high-back-recliner-swivel-seat-with-adjustable-height-black-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/g7Ub981949654184a.jpg,3
-racing-gaming-chair-ergonomic-computer-chair-with-footrest-headrest-high-back-recliner-swivel-seat-with-adjustable-height-black-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/hYA3bf1949654184a.jpg,4
-racing-gaming-chair-ergonomic-computer-chair-with-footrest-headrest-high-back-recliner-swivel-seat-with-adjustable-height-black-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/Ypif651949654184a.jpg,5
-modern-computer-desk-home-office-desk-for-study-writing-workstation-with-storage-drawer-and-cabinet-for-living-room-white,MERGE," Modern Computer Desk, Home Office Desk for Study, Writing Workstation with Storage Drawer and Cabinet for Living Room, White","<p>Do you work from home or in the office and require a new desk to accommodate your new lifestyle? With the desktop and ample storage space, [BRAND NAME]'s desk with drawers will help you make the most of your room and your workday. Storage space is provided for computers, printers, books, documents, and other office items. Furthermore, the firm structure provides you with greater peace of mind than our work desk. [BRAND NAME] furniture will always provide you with a better living experience.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Modern style office desk will match any decor in your home or office</li><li>• Large desktop, drawers and cabinet provide ample storage space</li><li>• Spacious room under the study desk allows you to stretch your legs comfortably</li><li>• Firm construction with quality particleboard</li><li>• Suitable for home study, office, living room and etc.</li><li>• The cut-out design is convenient to open and close the drawer</li><li>• Protective footpads will protect the floor from scratches</li><li>• Assembly required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: White</li><li>• Material: Particle Board</li><li>• Overall Dimension: 47.25'W x 19.75'D x 29.5'H</li><li>• Drawer Inner Size: 12.75'W x 15'D x 2.75'H</li><li>• Cabinet Inner Size: 14.75'W x 17.25'D x 14.5'H</li><li>• Space under Table: 30'W x 17.5'D x 29.25'H</li><li>• Weight Capacity: 132lbs(overall), 66lbs(tabletop), 11lbs(drawer)</li><li>• Item Label: 836-439</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Computer Desk</li><li>• 1 x Manual</li></ul>","مكتب, Desk, ደስክ, مكتب حاسوب, Computer Desk, ኮምፒውተር ደስክ, مكتب منزلي, Home Office Desk, ኦፊስ ደስክ, أثاث مكتبي, Office Furniture, ኦፊስ ፉርኒቸር",Office Products,Color,White,Size,"47.25""W x 19.75""D x 29.5""H",836-439,183.99,shopify,110,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/23/jyNeb919495304458.jpg,1
-modern-computer-desk-home-office-desk-for-study-writing-workstation-with-storage-drawer-and-cabinet-for-living-room-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/jyNeb919495304458.jpg,2
-modern-computer-desk-home-office-desk-for-study-writing-workstation-with-storage-drawer-and-cabinet-for-living-room-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/LUEfb819495304458.jpg,3
-modern-computer-desk-home-office-desk-for-study-writing-workstation-with-storage-drawer-and-cabinet-for-living-room-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/UkBbea19495304458.jpg,4
-modern-computer-desk-home-office-desk-for-study-writing-workstation-with-storage-drawer-and-cabinet-for-living-room-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/JAbfdc19495304458.jpg,5
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-white,MERGE," 7-Point Vibrating Massage Chair, Reclining Office Chair with Footrest, Reclining Back, Adjustable Height, White","<p>If you spend a lot of time in your office, you need a chair that's going to hold up if you're ing for a big final, or finishing on a big work project. This massage office chair from [BRAND NAME] can not only keep up, but goes above and beyond with its relaxing massaging features. Lay back and let this executive office chair help work out those painful stress knots in your back. Comfort and functionality are important for a work chair, and [BRAND NAME] knows how to deliver.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• 7 vibration massage points to relax your body<br /></li><li>• Take a break and stretch out with a 155° recline angle<br /></li><li>• Adjustable seat height from 18.1' to 22' (46cm to 56cm) to fit your sitting style<br /></li><li>• Retractable footrest so you can prop your feet up while you lay back<br /></li><li>• Use massage with a wired remote control that you can store in the side pocket when not in use<br /></li><li>• Swivel wheels and seat ensure easy and quick mobility<br /></li><li>• Assembly required<br /></li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: White<br /></li><li>• Materials: Faux Leather, Foam, Steel<br /></li><li>• Upright Dimension: 26.4' W x 31.1' D x 43.7' -47.6' H (67 x 79 x 111-121 cm)<br /></li><li>• Full Reclined Dimension: 26.4' W x 41.7' D x 39' H (67 x 106 x 99 cm)<br /></li><li>• Seat Dimension: 21.3' W x 20.9' D x 18.1' -22' H (54 x 53 x 46-56 cm)<br /></li><li>• Backrest Size: 20.3' W x 29.7' H x 4.3' D (51.5 x 75.5 x 11 cm)<br /></li><li>• Armrest Size (height to floor): 3.3' W x 19.7' D x 27.2' -31.1' H (8.5 x 50 x 69-79 cm)<br /></li><li>• Overall Weight Capacity: 264lbs (120 kg)<br /></li><li>• Input: 120V/60Hz<br /></li><li>• Output: 12V/0.6A, 7.2W<br /></li><li>• Item Label: 921-342V81WT<br /></li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Massage Office Chair</li><li>• 1 x Manual</li></ul>","كرسي تدليك, Massage chair, መንበር ምድላን, مكتب عمل, Office chair, መንበር ቢሮ, كرسي مستلق, Reclining chair, መንበር ዘውዳዊ, منجّم الاهتزاز, Vibration massager, መንቀጥቀጥ ኣምላኺ, مسند قدم, Footrest, መድረክ እግሪ, قابل للتعديل, Adjustable, ተቐያይሪ",Office Products,Color,White,Size,"26.4"" W x 31.1"" D x 47.6"" H",921-342V81WT,194.99,shopify,28,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/06/06/AE9e3019746d97e00.jpg,1
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/06/06/AE9e3019746d97e00.jpg,2
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/U7i78c19494d3bb85.jpg,3
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/BWg3d819494d3bb85.jpg,4
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/DLi20919494d3bb85.jpg,5
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-brown,MERGE," 7-Point Vibrating Massage Chair, Reclining Office Chair with Footrest, Reclining Back, Adjustable Height, Brown","<p>If you spend a lot of time in your office, you need a chair that's going to hold up if you're ing for a big final, or finishing on a big work project. This massage office chair from [BRAND NAME] can not only keep up, but goes above and beyond with its relaxing massaging features. Lay back and let this executive office chair help work out those painful stress knots in your back. Comfort and functionality are important for a work chair, and [BRAND NAME] knows how to deliver.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• 7 vibration massage points to relax your body, 3 timer settings (15/30/60 min) for convenience<br /></li><li>• Take a break and stretch out with a 155° recline angle<br /></li><li>• Adjustable seat height from 18.1' to 22' (46cm to 56cm) to fit your sitting style<br /></li><li>• Retractable footrest so you can prop your feet up while you lay back<br /></li><li>• Use massage with a wired remote control that you can store in the side pocket when not in use<br /></li><li>• Swivel wheels and seat ensure easy and quick mobility<br /></li><li>• Assembly required<br /></li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Brown<br /></li><li>• Materials: Faux Leather, Foam, Steel<br /></li><li>• Upright Dimension: 26.4' W x 31.1' D x 43.7' -47.6' H (67 x 79 x 111-121 cm)<br /></li><li>• Full Reclined Dimension: 26.4' W x 41.7' D x 39' H (67 x 106 x 99 cm)<br /></li><li>• Seat Dimension: 21.3' W x 20.9' D x 18.1' -22' H (54 x 53 x 46-56 cm)<br /></li><li>• Backrest Size: 20.3' W x 29.7' H x 4.3' D (51.5 x 75.5 x 11 cm)<br /></li><li>• Armrest Size (height to floor): 3.3' W x 19.7' D x 27.2' -31.1' H (8.5 x 50 x 69-79 cm)<br /></li><li>• Overall Weight Capacity: 264lbs (120 kg)<br /></li><li>• Input: 120V/60Hz<br /></li><li>• Output: 12V/0.6A, 7.2W<br /></li><li>• Item Label: 921-342V81BN<br /></li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Massage Office Chair</li><li>• 1 x Manual</li></ul>","كرسي مساج, Massage chair, መንበር ማሳጅ, زاوية استلقاء, Reclining angle, ኣንጸርርራ ደረጃ, مسند أقدام قابل للسحب, Retractable footrest, ዝስሕብ እግረ-መደገፊ, تعديل الارتفاع, Height adjustable, ቁመት ዝትትከል, جلد صناعي, Faux Leather, ሰራሒት ቆርበት",Office Products,Color,Brown,Size,"26.4"" W x 31.1"" D x 47.6"" H",921-342V81BN,199.99,shopify,84,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/23/MTE5aa19495305d1e.jpg,1
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-brown,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/MTE5aa19495305d1e.jpg,2
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-brown,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/hiVb2419495305d1e.jpg,3
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-brown,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2023/08/08/DnY7fa189d54e4e85.jpg,4
-7-point-vibrating-massage-chair-reclining-office-chair-with-footrest-reclining-back-adjustable-height-brown,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2023/08/08/v0I58c189d54e4e85.jpg,5
-reclining-office-chair-with-footrest-vibrating-massage-adjustable-height-perfect-office-black,MERGE," Reclining Office Chair with Footrest, Vibrating Massage, Adjustable Height, Perfect Office, Black","<p>Perfect for those long workdays, this executive office chair combines style and functionality to create a sanctuary of comfort. Sink into the plush, supportive design with its soothing massage features, allowing you to unwind while staying productive. Whether you're tackling important projects or seeking a moment of peace, this chair offers the perfect blend of elegance and sophistication to enhance your daily routine.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>Enjoy the relaxation of 7 vibration massage points strategically placed to soothe your body<br /></li><li>Take a well-deserved break and fully stretch out with a generous 155° recline angle and footrest<br /></li><li>Customize your sitting experience by adjusting the seat height from 18.1' to 22' to suit your preferred style<br /></li><li>Conveniently control the massage function using the wired remote control, which can be easily stored in the side pocket when not in use<br /></li><li>The luxurious faux leather upholstery not only adds a touch of elegance but also ensures easy maintenance<br /></li><li>Effortlessly glide across your workspace with the swivel wheels<br /></li><li>Assembly is required<br /></li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>Colour: Black<br /></li><li>Materials: Faux Leather, Foam, Steel<br /></li><li>Upright Dimension: 26.4' W x 31.1' D x 43.7' -47.6' H (67 x 79 x 111-121 cm)<br /></li><li>Full Reclined Dimension: 26.4' W x 41.7' D x 39' H (67 x 106 x 99 cm)<br /></li><li>Seat Dimension: 21.3' W x 20.9' D x 18.1' -22' H (54 x 53 x 46-56 cm)<br /></li><li>Backrest Size: 20.3' W x 29.7' H x 4.3' D (51.5 x 75.5 x 11 cm)<br /></li><li>Armrest Size (height to floor): 3.3' W x 19.7' D x 27.2' -31.1' H (8.5 x 50 x 69-79 cm)<br /></li><li>Overall Weight Capacity: 264lbs (120 kg)<br /></li><li>Input: 120V/60Hz<br /></li><li>Output: 12V/0.6A, 7.2W<br /></li><li>Item Label: 921-342V81BK<br /></li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Massage Office Chair</li><li>• 1 x Manual</li></ul>","كرسي مكتب,Office Chair,መንበር ቢሮ,تدليك,Massage,ማሳጅ,قابل للتعديل,Adjustable,ዝምድና ዘደንግዒ,أسود,Black,ጸሊም",Office Products,Color,Black,Size,Onesize,921-342V81BK,219.99,shopify,102,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/10/28/Hyk2c319a2894eeab.jpg,1
-reclining-office-chair-with-footrest-vibrating-massage-adjustable-height-perfect-office-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/10/28/Hyk2c319a2894eeab.jpg,2
-reclining-office-chair-with-footrest-vibrating-massage-adjustable-height-perfect-office-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/02/26/aVk3c719c97fda550.jpg,3
-reclining-office-chair-with-footrest-vibrating-massage-adjustable-height-perfect-office-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/02/26/oNSa0919c97fda54c.jpg,4
-reclining-office-chair-with-footrest-vibrating-massage-adjustable-height-perfect-office-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/02/26/kx988c19c97fda5fa.jpg,5
-home-office-desk-with-storage-computer-desk-with-lockable-drawer-and-open-compartment-white,MERGE," Home Office Desk with Storage, Computer Desk with Lockable Drawer and Open Compartment, White","<p>Are you a remote worker, have hobbies you wish to enjoy that require a separate work space? This [BRAND NAME] computer desk with drawers gives you the workstation you need to achieve success. Not a lot of room? No problem, this study table has all the storage you need. Put it up against the wall, or into a corner and you're good to go. Stop using your kitchen table as a workstation with this [BRAND NAME] work desk.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• 43.3' x 19.7' (110 cm x 50 cm) desktop, so you have plenty of room to work</li><li>• Five drawers and an open shelf offer large storage space</li><li>• Large drawer is lockable with two keys to store documents safely</li><li>• Made of melamine coated particle board for sturdiness and easy cleaning</li><li>• Modern style matches your decor style, whatever it may be</li><li>• Assembled required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: White</li><li>• Material: Particle Board</li><li>• Overall Dimension: 43.3' W x 19.7' D x 29.9' H (110 x 50 x 76 cm)</li><li>• Knee Space Size: 27.6' W x 18.5' D x 24.4' H (70 x 47 x 62 cm)</li><li>• Compartment Size: 12.8' W x 18.5' D x 5' H (32.5 x 47 x 12.8cm)</li><li>• Drawer Inner Size: 10.8' W x 13.2' D x 2.8' H/27.5 x 33.5 x 7 cm (Small), 24.8' W x 13.2' D x 2.8' H/63 x 33.5 x 7 cm (Big)</li><li>• Weight Capacity: 176 lb/80 kg (total), 66 lb/30 kg (Tabletop), 11 lb/5kg (Drawer/Compartment)</li><li>• Item Label: 836-465WT</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Computer Desk</li><li>• 2 x Key</li><li>• 1 x Manual</li></ul>","مكتب كمبيوتر, Computer desk, ኮምፒውተር ዴስክ, خزانة بأدراج, Storage drawer desk, መደርደሪያ ያለው ዴስክ, طاولة عمل, Work table, የስራ ጠረጴዛ, أثاث مكتبي أبيض, White office furniture, ጻዕዳ ኦፊስ ፈርኒቸር, مكتب منزلي صغير, Small home desk, ንኣሽቱ ቤታዊ ዴስክ",Office Products,Color,White,Size,110x50x76 cm,836-465WT,199.99,shopify,44,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/07/01/bJB750197c40e8add.jpg,1
-home-office-desk-with-storage-computer-desk-with-lockable-drawer-and-open-compartment-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/01/bJB750197c40e8add.jpg,2
-home-office-desk-with-storage-computer-desk-with-lockable-drawer-and-open-compartment-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/01/d84368197c49547c6.jpg,3
-home-office-desk-with-storage-computer-desk-with-lockable-drawer-and-open-compartment-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/01/QnReb6197c40e8add.jpg,4
-home-office-desk-with-storage-computer-desk-with-lockable-drawer-and-open-compartment-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/01/24Eb5d197c40e8add.jpg,5
-computer-desk-with-storage-home-office-laptop-table-with-shelves-and-drawers-modern-workstation-desk-with-keyboard-tray-for-study-living-room-black,MERGE," Computer Desk with Storage, Home Office Laptop Table with Shelves and Drawers, Modern Workstation Desk with Keyboard Tray for Study, Living Room, Black","<p>Do you work from home or in the office and require a new study desk to accommodate your new lifestyle? With the desktop and ample storage space, [BRAND NAME]'s computer desk with keyboard tray will help you make the most of your room and your workday. The storage area accommodates a computer, printer, books, documents, and other items. A CPU stand can be adjusted on the adjustable shelf. Furthermore, the sturdy structure provides you with greater peace of mind than our work desk.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Modern style desk will match any decor in your home office</li><li>• Large desktop, drawers, keyboard tray and shelves provide ample storage space</li><li>• Spacious room under the desk allows you to stretch your legs comfortably</li><li>• Adjustable shelf makes it accommodate the CPU stand</li><li>• Sturdy frame with quality particleboard and MDF board</li><li>• The handle is convenient to open and close the drawer</li><li>• The round edge adds more security</li><li>• Protective footpads will protect the floor from scratches</li><li>• Assembly required</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Color: Black</li><li>• Material: Particle Board, MDF</li><li>• Overall Dimension: 49.2' W x 23.6' D x 29.1' H (125 x 60 x 74 cm)</li><li>• Left Compartment Size: 11.6' W x 16.9' D x 5.9' H (29.5 x 43 x 15 cm)</li><li>• Drawer Inner Size: 9.3' W x 11.2' D x 3.1' H (23.5 x 28.5 x 8 cm)</li><li>• Keyboard Tray Size: 18.3' W x 12.2' D x 3.1' H (46.5 x 31 x 8 cm)</li><li>• Space under Keyboard Tray: 19.1' W x 16.9' D x 25' H (48.5 x 43 x 63.5 cm)</li><li>• Single Shelf Size: 9.1' W x 16.3' D x 12' H/23 x 41.5 x 30.5 cm (in middle position)</li><li>• Weight Capacity: 110lbs/50kg (overall), 11lbs/5kg (compartment), 11lbs/5kg (drawer)</li><li>• Item Label: 836-471BK</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Computer Desk</li><li>• 1 x Manual</li></ul>","مكتب كمبيوتر, Computer desk, ኮምፒውተር ዴስክ, مكتب منزلي, Home office desk, ቤት ቢሮ ዴስክ, مكتب تخزين, Storage desk, መደርደሪያ ዴስክ, لوازم مكتبية, Office furniture, ቢሮ እቃዎች, مكتب حديث, Modern desk, ዘመናዊ ዴስክ",Office Products,Color,Black,Size,125cmx60cmx74cm,836-471BK,188.99,shopify,76,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/24/P8tb171949655302d.jpg,1
-computer-desk-with-storage-home-office-laptop-table-with-shelves-and-drawers-modern-workstation-desk-with-keyboard-tray-for-study-living-room-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/P8tb171949655302d.jpg,2
-computer-desk-with-storage-home-office-laptop-table-with-shelves-and-drawers-modern-workstation-desk-with-keyboard-tray-for-study-living-room-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/Ids6d91949655302d.jpg,3
-computer-desk-with-storage-home-office-laptop-table-with-shelves-and-drawers-modern-workstation-desk-with-keyboard-tray-for-study-living-room-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/Isb0251949655302d.jpg,4
-computer-desk-with-storage-home-office-laptop-table-with-shelves-and-drawers-modern-workstation-desk-with-keyboard-tray-for-study-living-room-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/24/CVee8d1949655302d.jpg,5
-4-drawer-vertical-mobile-filing-cabinet-file-cabinet-with-lockable-wheels-for-home-office-white,MERGE," 4-Drawer Vertical Mobile Filing Cabinet, File Cabinet with Lockable Wheels for Home Office, White","<p>Tired of cluttered documents on your desk? The [BRAND NAME] filing cabinet solves your storage needs. The clean white finish and aluminum handles add a modern touch. Four smooth-gliding drawers organize files, notebooks, pens, and office supplies. Four universal wheels, two with brakes, make moving it easy. Crafted from solid MDF and particleboard, this rolling printer stand is stable and reliable.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Clean white panel with aluminum handle for a modern look</li><li>• Four-drawer file cabinet offers easy access to files</li><li>• Raised design prevents items from falling</li><li>• MDF and particleboard construction for stability</li><li>• Filing cabinet with 4 swivel wheels, 2 with brakes, for easy mobility</li><li>• Quick and easy assembly, illustrated manual included.</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: White</li><li>• Overall dimensions: 15.7' W x 14.2' D x 25.6' H (40 x 36 x 65 cm)</li><li>• Drawer inner dimensions: 12.4' W x 11.2' D x 2.8' H (31.5 x 28.5 x 7 cm)</li><li>• Ma x  load: 11 lbs.  per drawer (5 kg per drawer), 66 lbs.  total (30 kg total)</li><li>• Ref.: 924-036WT</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x File Cabinet</li><li>• 1 x Manual</li></ul>","مكتبة ملفات, Filing cabinet, መደርደሪ ፋይል, خزانة ملفات, File drawer, መሳቢያ ፋይል, عجلات قابلة للقفل, Lockable wheels, ጎማ በቁልፍ የሚቆለፍ, أثاث مكتبي, Office furniture, የቢሮ ዕቃዎች",Office Products,Color,White,Size,"15.7"" W x 14.2"" D x 25.6"" H",924-036WT,99.99,shopify,93,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/05/gsf48919e97579c6f.jpg,1
-4-drawer-vertical-mobile-filing-cabinet-file-cabinet-with-lockable-wheels-for-home-office-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/05/gsf48919e97579c6f.jpg,2
-4-drawer-vertical-mobile-filing-cabinet-file-cabinet-with-lockable-wheels-for-home-office-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/05/xNWda119e97579c6f.jpg,3
-4-drawer-vertical-mobile-filing-cabinet-file-cabinet-with-lockable-wheels-for-home-office-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/05/fCO0a319e97579c6f.jpg,4
-4-drawer-vertical-mobile-filing-cabinet-file-cabinet-with-lockable-wheels-for-home-office-white,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/05/zJM9c219e97579c6f.jpg,5
